threshold,balanced_accuracy,mcc,precision,recall,specificity,f1_score,true_negative,false_positive,false_negative,true_positive
0.47000000000000025,0.8557383355312617,0.6874315813495091,0.9455266637285148,0.9220388516417397,0.7894378194207836,0.9336350580965229,2317,618,907,10727
0.48000000000000026,0.8579006958105231,0.6882744681709043,0.946995841076011,0.9198899776517105,0.7959114139693356,0.9332461303684325,2336,599,932,10702
0.49000000000000027,0.859257349149046,0.6887964247565895,0.9479286791448595,0.9185146982980918,0.8,0.9329899157462784,2348,587,948,10686
0.5000000000000002,0.8600951683941125,0.6867496118722953,0.9489441325848703,0.9154203197524498,0.8047700170357751,0.9318808242551516,2362,573,984,10650
0.5100000000000002,0.8621684693779234,0.6867106821744475,0.9505686397420973,0.9124118961664088,0.8119250425894379,0.9310995131792466,2383,552,1019,10615
0.5200000000000002,0.8631367732303162,0.6856259191928503,0.9515505617977528,0.9099192023379749,0.8163543441226576,0.9302693439957819,2396,539,1048,10586
0.5300000000000002,0.8641910320423103,0.6848901238026522,0.9525484889490302,0.9075984184287433,0.8207836456558774,0.9295303490470531,2409,526,1075,10559
0.5400000000000003,0.8663104148417711,0.6858631644518414,0.9540760869565217,0.905363589479113,0.8272572402044293,0.929081767663403,2428,507,1101,10533
0.5500000000000003,0.866936451023684,0.6840920500466979,0.9549795361527967,0.9025270758122743,0.8313458262350937,0.928012727031685,2440,495,1134,10500
0.5600000000000003,0.8684588056097107,0.6841106436760699,0.9562597023102913,0.9001203369434416,0.8367972742759796,0.9273411556342706,2456,479,1162,10472
0.5700000000000003,0.8698491234204861,0.6831259995059983,0.9576831283275198,0.896768093518996,0.8429301533219762,0.9262251420454546,2474,461,1201,10433
0.5800000000000003,0.8707330244812025,0.6823763850265616,0.9586365730078305,0.8944473096097645,0.8470187393526405,0.9254302103250478,2486,449,1228,10406
0.5900000000000003,0.8715723958941937,0.6812288172485005,0.9596669750231267,0.8916967509025271,0.8514480408858603,0.9244341472108358,2499,436,1260,10374
0.6000000000000003,0.872671184353913,0.6812463353129025,0.9606533036377134,0.8898057417913013,0.8555366269165247,0.9238732708612226,2511,424,1282,10352
0.6100000000000003,0.8728705500736693,0.679022365125871,0.961420184512161,0.8867973182052604,0.8589437819420783,0.9226022803487592,2521,414,1317,10317
0.6200000000000003,0.8732816988565794,0.6769649608089817,0.9623630746184814,0.883531029740416,0.8630323679727427,0.9212637239524983,2533,402,1355,10279
0.6300000000000003,0.8737358251192899,0.6751077860363959,0.9633182844243793,0.8803506962351728,0.8671209540034072,0.919967663702506,2545,390,1392,10242
0.6400000000000003,0.8744907937406046,0.6742248794289247,0.9643059490084985,0.8777720474471377,0.8712095400340716,0.9190064794816415,2557,378,1422,10212
0.6500000000000004,0.8740486015992015,0.6708225829329999,0.9648956356736242,0.8741619391438886,0.8739352640545145,0.9172905204293317,2565,370,1464,10170
0.6600000000000004,0.8744152207343863,0.6686402820364863,0.9659481114078596,0.8704658758810383,0.8783645655877342,0.915724749073153,2578,357,1507,10127
0.6700000000000004,0.8746529074301692,0.6661618844800598,0.9670023980815348,0.8665119477393846,0.882793867120954,0.9140033546398295,2591,344,1553,10081
0.6800000000000004,0.874549878623397,0.6632609121187653,0.9678819444444444,0.8625580195977308,0.8865417376490631,0.9121898009271885,2602,333,1599,10035
0.6900000000000004,0.8748719681108564,0.660965526808092,0.9690471569959247,0.8584321815368747,0.8913117546848381,0.9103919781221513,2616,319,1647,9987
0.7000000000000004,0.8756668098761224,0.6600753312629347,0.9702584105314481,0.8552518480316315,0.8960817717206133,0.9091324409520763,2630,305,1684,9950
0.7100000000000004,0.8748807978963147,0.6561686657091538,0.970873786407767,0.850954100051573,0.8988074957410562,0.9069671567953828,2638,297,1734,9900
0.7200000000000004,0.8746089635061891,0.6535379993817374,0.9716144293317563,0.8473439917483239,0.9018739352640545,0.9052341597796143,2647,288,1776,9858
0.7300000000000004,0.8746348671388187,0.6513652787533221,0.9725525168450257,0.8436479284854737,0.9056218057921636,0.9035257295406426,2658,277,1819,9815
0.7400000000000004,0.8740606382221645,0.647863997822365,0.9733772061023033,0.8390923156266117,0.9090289608177172,0.9012602132668606,2668,267,1872,9762
0.7500000000000004,0.8744671305013005,0.6460715308186845,0.9747089522280209,0.8347945676465532,0.9141396933560477,0.8993425317158996,2683,252,1922,9712
0.7600000000000005,0.8728184645896317,0.6400002947241981,0.9754961522883758,0.828090080797662,0.9175468483816014,0.895769409576941,2693,242,2000,9634
0.7700000000000005,0.8719418411464488,0.635872871299281,0.9764309764309764,0.8225889633831872,0.9212947189097104,0.8929321203638908,2704,231,2064,9570
0.7800000000000005,0.8703408092183547,0.630729823726569,0.9769760509816015,0.8170018910091112,0.923679727427598,0.889856293591724,2711,224,2129,9505
0.7900000000000005,0.8680920107574024,0.6238284384412889,0.9776785714285714,0.8094378545642084,0.9267461669505963,0.8856390482460266,2720,215,2217,9417
0.8000000000000005,0.8675115731690495,0.6203528657091203,0.9789506754633993,0.8035069623517277,0.9315161839863714,0.8825945333522164,2734,201,2286,9348
0.8100000000000005,0.8662036227599361,0.615585174248473,0.9800190294957184,0.7968024755028366,0.9356047700170358,0.8789645854074811,2746,189,2364,9270
